REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Delaware,2014,47,X,0.0557103,X,X,X,X,X,X,1,7,1795
States,District of Columbia,2014,47,X,7.19027,X,X,X,X,X,X,130,2,1808
States,Georgia,2014,47,X,2.89243,X,X,X,X,X,X,740,38,25584
States,Hawaii,2014,47,X,3.79275,X,X,X,X,X,X,112,21,2953
States,Idaho,2014,47,X,2.19285,X,X,X,X,X,X,73,9,3329
States,Illinois,2014,47,X,2.55336,X,X,X,X,X,X,1378,91,53968
States,Indiana,2014,47,X,1.86797,X,X,X,X,X,X,176,38,9422
States,Iowa,2014,47,X,0.34228,X,X,X,X,X,X,120,17,35059
States,Kansas,2014,47,X,1.82328,X,X,X,X,X,X,130,31,7130
States,Kentucky,2014,47,X,0.296366,X,X,X,X,X,X,69,19,23282
States,Louisiana,2014,47,X,4.39541,X,X,X,X,X,X,1747,74,39746
States,Maine,2014,47,X,0.683816,X,X,X,X,X,X,42,31,6142
States,Maryland,2014,47,X,1.76296,X,X,X,X,X,X,137,23,7771
States,Massachusetts,2014,47,X,0.938086,X,X,X,X,X,X,265,50,28249
States,Michigan,2014,47,X,0.563518,X,X,X,X,X,X,92,49,16326
States,Minnesota,2014,47,X,1.41224,X,X,X,X,X,X,63,15,4461
States,Mississippi,2014,47,X,4.27091,X,X,X,X,X,X,787,50,18427
States,Missouri,2014,47,X,1.09715,X,X,X,X,X,X,55,20,5013
States,Montana,2014,47,X,0.126823,X,X,X,X,X,X,4,10,3154
States,Nebraska,2014,47,X,0.676397,X,X,X,X,X,X,19,16,2809
States,Nevada,2014,47,X,0.790485,X,X,X,X,X,X,107,32,13536
States,New Hampshire,2014,47,X,0.225317,X,X,X,X,X,X,11,25,4882
States,New Jersey,2014,47,X,2.13929,X,X,X,X,X,X,227,25,10611
States,New Mexico,2014,47,X,1.62043,X,X,X,X,X,X,177,27,10923
States,New York,2014,47,X,1.38222,X,X,X,X,X,X,259,163,18738
States,North Carolina,2014,47,X,0.931489,X,X,X,X,X,X,169,52,18143
States,North Dakota,2014,47,X,0.388601,X,X,X,X,X,X,6,8,1544
States,Ohio,2014,47,X,0.487381,X,X,X,X,X,X,73,55,14978
States,Oklahoma,2014,47,X,1.13288,X,X,X,X,X,X,37,18,3266
States,Oregon,2014,47,X,0.469832,X,X,X,X,X,X,19,16,4044
States,Pennsylvania,2014,47,X,1.43141,X,X,X,X,X,X,223,47,15579
States,Rhode Island,2014,47,X,0.140449,X,X,X,X,X,X,9,19,6408
States,South Carolina,2014,47,X,0.746849,X,X,X,X,X,X,48,15,6427
States,South Dakota,2014,47,X,1.05989,X,X,X,X,X,X,63,24,5944
States,Tennessee,2014,47,X,0.846763,X,X,X,X,X,X,93,49,10983
States,Texas,2014,47,X,4.10392,X,X,X,X,X,X,1556,99,37915
States,Utah,2014,47,X,1.96438,X,X,X,X,X,X,343,42,17461
States,Vermont,2014,47,X,1.24668,X,X,X,X,X,X,47,13,3770
States,Virginia,2014,47,X,1.99125,X,X,X,X,X,X,1411,121,70860
States,Washington,2014,47,X,0.82958,X,X,X,X,X,X,35,35,4219
States,West Virginia,2014,47,X,0.951195,X,X,X,X,X,X,168,47,17662
States,Wisconsin,2014,47,X,2.17391,X,X,X,X,X,X,168,29,7728
States,Wyoming,2014,47,X,0.677574,X,X,X,X,X,X,41,26,6051
States,Alabama,2014,48,X,7.26216,X,X,X,X,X,X,600,25,8262
States,Alaska,2014,48,X,2.39852,X,X,X,X,X,X,26,8,1084
States,Arizona,2014,48,X,1.3478,X,X,X,X,X,X,272,59,20181
States,Arkansas,2014,48,X,1.72964,X,X,X,X,X,X,65,19,3758
States,California,2014,48,X,2.72718,X,X,X,X,X,X,840,159,30801
States,Colorado,2014,48,X,0.311624,X,X,X,X,X,X,10,4,3209
States,Connecticut,2014,48,X,1.68593,X,X,X,X,X,X,35,18,2076
States,Delaware,2014,48,X,0.162338,X,X,X,X,X,X,2,7,1232
States,District of Columbia,2014,48,X,9.61123,X,X,X,X,X,X,89,2,926
States,Georgia,2014,48,X,3.97708,X,X,X,X,X,X,590,35,14835
States,Hawaii,2014,48,X,3.86473,X,X,X,X,X,X,96,20,2484
States,Idaho,2014,48,X,2.33489,X,X,X,X,X,X,70,10,2998
States,Illinois,2014,48,X,3.8006,X,X,X,X,X,X,1810,97,47624
States,Indiana,2014,48,X,2.31533,X,X,X,X,X,X,126,38,5442
States,Iowa,2014,48,X,0.391071,X,X,X,X,X,X,96,16,24548
States,Kansas,2014,48,X,2.21992,X,X,X,X,X,X,107,31,4820
States,Kentucky,2014,48,X,0.330723,X,X,X,X,X,X,68,18,20561
States,Louisiana,2014,48,X,5.90118,X,X,X,X,X,X,2747,78,46550
States,Maine,2014,48,X,1.44386,X,X,X,X,X,X,58,31,4017
States,Maryland,2014,48,X,1.71058,X,X,X,X,X,X,137,24,8009
States,Massachusetts,2014,48,X,1.09112,X,X,X,X,X,X,211,48,19338
States,Michigan,2014,48,X,0.897997,X,X,X,X,X,X,117,51,13029
States,Minnesota,2014,48,X,1.30183,X,X,X,X,X,X,54,16,4148
States,Mississippi,2014,48,X,4.94181,X,X,X,X,X,X,930,51,18819
States,Missouri,2014,48,X,2.70174,X,X,X,X,X,X,152,23,5626
States,Montana,2014,48,X,0.129422,X,X,X,X,X,X,3,11,2318
States,Nebraska,2014,48,X,0.872516,X,X,X,X,X,X,18,16,2063
States,Nevada,2014,48,X,1.80027,X,X,X,X,X,X,190,31,10554
States,New Hampshire,2014,48,X,0.0902799,X,X,X,X,X,X,3,26,3323
States,New Jersey,2014,48,X,1.92804,X,X,X,X,X,X,142,26,7365
States,New Mexico,2014,48,X,1.8017,X,X,X,X,X,X,161,27,8936
States,New York,2014,48,X,1.84683,X,X,X,X,X,X,218,163,11804
States,North Carolina,2014,48,X,2.0605,X,X,X,X,X,X,220,51,10677
States,North Dakota,2014,48,X,0.322581,X,X,X,X,X,X,4,9,1240
States,Ohio,2014,48,X,0.578674,X,X,X,X,X,X,68,56,11751
States,Oklahoma,2014,48,X,2.17319,X,X,X,X,X,X,65,18,2991
States,Oregon,2014,48,X,0.598653,X,X,X,X,X,X,24,17,4009
States,Pennsylvania,2014,48,X,2.25854,X,X,X,X,X,X,246,45,10892
States,Rhode Island,2014,48,X,0.114705,X,X,X,X,X,X,5,20,4359
States,South Carolina,2014,48,X,1.0565,X,X,X,X,X,X,46,15,4354
States,South Dakota,2014,48,X,0.988986,X,X,X,X,X,X,44,24,4449
States,Tennessee,2014,48,X,1.20203,X,X,X,X,X,X,78,47,6489
States,Texas,2014,48,X,4.66631,X,X,X,X,X,X,1390,100,29788
States,Utah,2014,48,X,2.63658,X,X,X,X,X,X,402,43,15247
States,Vermont,2014,48,X,1.82879,X,X,X,X,X,X,47,12,2570
States,Virginia,2014,48,X,2.39042,X,X,X,X,X,X,1551,114,64884
States,Washington,2014,48,X,0.877528,X,X,X,X,X,X,23,36,2621
States,West Virginia,2014,48,X,1.41531,X,X,X,X,X,X,186,46,13142
States,Wisconsin,2014,48,X,1.74868,X,X,X,X,X,X,86,30,4918
States,Wyoming,2014,48,X,1.23187,X,X,X,X,X,X,62,26,5033
States,Alabama,2014,49,X,5.01346,X,X,X,X,X,X,447,26,8916
States,Alaska,2014,49,X,2.12465,X,X,X,X,X,X,30,8,1412
States,Arizona,2014,49,X,1.30296,X,X,X,X,X,X,385,62,29548
States,Arkansas,2014,49,X,2.52893,X,X,X,X,X,X,153,18,6050
States,California,2014,49,X,2.40936,X,X,X,X,X,X,1129,165,46859
States,Colorado,2014,49,X,0.979772,X,X,X,X,X,X,31,6,3164
States,Connecticut,2014,49,X,1.75439,X,X,X,X,X,X,105,21,5985
States,Delaware,2014,49,X,0.281215,X,X,X,X,X,X,5,7,1778
States,District of Columbia,2014,49,X,11.7008,X,X,X,X,X,X,183,2,1564
States,Georgia,2014,49,X,4.63476,X,X,X,X,X,X,854,36,18426
States,Hawaii,2014,49,X,4.66793,X,X,X,X,X,X,123,20,2635
States,Idaho,2014,49,X,2.44474,X,X,X,X,X,X,73,7,2986
States,Illinois,2014,49,X,4.50272,X,X,X,X,X,X,2687,98,59675
States,Indiana,2014,49,X,3.45071,X,X,X,X,X,X,342,39,9911
States,Iowa,2014,49,X,0.37362,X,X,X,X,X,X,135,17,36133
States,Kansas,2014,49,X,2.2245,X,X,X,X,X,X,152,30,6833
States,Kentucky,2014,49,X,0.942827,X,X,X,X,X,X,203,20,21531
States,Louisiana,2014,49,X,5.48934,X,X,X,X,X,X,2805,81,51099
States,Maine,2014,49,X,1.18283,X,X,X,X,X,X,70,31,5918
States,Maryland,2014,49,X,1.89161,X,X,X,X,X,X,237,23,12529
States,Massachusetts,2014,49,X,1.00662,X,X,X,X,X,X,283,50,28114
States,Michigan,2014,49,X,0.936288,X,X,X,X,X,X,169,52,18050
States,Minnesota,2014,49,X,1.70758,X,X,X,X,X,X,80,15,4685
States,Mississippi,2014,49,X,5.90889,X,X,X,X,X,X,1323,53,22390
States,Missouri,2014,49,X,2.50949,X,X,X,X,X,X,205,22,8169
States,Montana,2014,49,X,0.0272926,X,X,X,X,X,X,1,11,3664
States,Nebraska,2014,49,X,1.12994,X,X,X,X,X,X,32,16,2832
States,Nevada,2014,49,X,1.26213,X,X,X,X,X,X,173,31,13707
States,New Hampshire,2014,49,X,0.157092,X,X,X,X,X,X,7,26,4456
States,New Jersey,2014,49,X,2.0331,X,X,X,X,X,X,215,26,10575
States,New Mexico,2014,49,X,1.87226,X,X,X,X,X,X,209,27,11163
States,New York,2014,49,X,1.41337,X,X,X,X,X,X,259,163,18325
States,North Carolina,2014,49,X,1.81061,X,X,X,X,X,X,313,52,17287
States,North Dakota,2014,49,X,0.675676,X,X,X,X,X,X,8,8,1184
States,Ohio,2014,49,X,1.03679,X,X,X,X,X,X,177,57,17072
States,Oklahoma,2014,49,X,2.54709,X,X,X,X,X,X,119,19,4672
States,Oregon,2014,49,X,1.27639,X,X,X,X,X,X,52,19,4074
States,Pennsylvania,2014,49,X,1.7612,X,X,X,X,X,X,290,45,16466
States,Rhode Island,2014,49,X,0.268779,X,X,X,X,X,X,19,20,7069
States,South Carolina,2014,49,X,1.38277,X,X,X,X,X,X,91,14,6581
States,South Dakota,2014,49,X,0.865434,X,X,X,X,X,X,51,25,5893
States,Tennessee,2014,49,X,2.09419,X,X,X,X,X,X,225,51,10744
States,Texas,2014,49,X,4.91288,X,X,X,X,X,X,2030,101,41320
States,Utah,2014,49,X,2.67954,X,X,X,X,X,X,494,41,18436
States,Vermont,2014,49,X,1.62238,X,X,X,X,X,X,58,13,3575
States,Virginia,2014,49,X,2.46464,X,X,X,X,X,X,1908,120,77415
States,Washington,2014,49,X,0.985325,X,X,X,X,X,X,47,36,4770
States,West Virginia,2014,49,X,1.65785,X,X,X,X,X,X,282,44,17010
States,Wisconsin,2014,49,X,2.47511,X,X,X,X,X,X,179,30,7232
States,Wyoming,2014,49,X,1.33509,X,X,X,X,X,X,81,26,6067
States,Alabama,2014,50,X,10.1072,X,X,X,X,X,X,1216,27,12031
States,Alaska,2014,50,X,1.66305,X,X,X,X,X,X,23,8,1383
States,Arizona,2014,50,X,1.55325,X,X,X,X,X,X,425,61,27362
States,Arkansas,2014,50,X,4.4004,X,X,X,X,X,X,262,19,5954
States,California,2014,50,X,2.57737,X,X,X,X,X,X,1151,159,44658
States,Colorado,2014,50,X,1.28205,X,X,X,X,X,X,46,6,3588
States,Connecticut,2014,50,X,1.5677,X,X,X,X,X,X,66,14,4210
States,Delaware,2014,50,X,0.111421,X,X,X,X,X,X,2,7,1795
States,District of Columbia,2014,50,X,9.75309,X,X,X,X,X,X,158,2,1620
States,Georgia,2014,50,X,5.48925,X,X,X,X,X,X,1297,37,23628
States,Hawaii,2014,50,X,4.77601,X,X,X,X,X,X,129,21,2701
States,Idaho,2014,50,X,3.51259,X,X,X,X,X,X,113,10,3217
States,Illinois,2014,50,X,5.69394,X,X,X,X,X,X,3463,98,60819
States,Indiana,2014,50,X,5.63278,X,X,X,X,X,X,543,38,9640
States,Iowa,2014,50,X,0.794123,X,X,X,X,X,X,280,17,35259
States,Kansas,2014,50,X,4.70762,X,X,X,X,X,X,351,33,7456
States,Kentucky,2014,50,X,1.7344,X,X,X,X,X,X,303,19,17470
States,Louisiana,2014,50,X,5.61596,X,X,X,X,X,X,2748,80,48932
States,Maine,2014,50,X,1.48879,X,X,X,X,X,X,77,31,5172
States,Maryland,2014,50,X,2.38458,X,X,X,X,X,X,282,23,11826
States,Massachusetts,2014,50,X,1.26052,X,X,X,X,X,X,346,49,27449
States,Michigan,2014,50,X,2.0382,X,X,X,X,X,X,365,49,17908
States,Minnesota,2014,50,X,4.53885,X,X,X,X,X,X,250,16,5508
States,Mississippi,2014,50,X,7.21097,X,X,X,X,X,X,1535,54,21287
States,Missouri,2014,50,X,5.39804,X,X,X,X,X,X,436,21,8077
States,Montana,2014,50,X,0.569544,X,X,X,X,X,X,19,10,3336
States,Nebraska,2014,50,X,1.3936,X,X,X,X,X,X,37,15,2655
States,Nevada,2014,50,X,1.42665,X,X,X,X,X,X,191,31,13388
States,New Hampshire,2014,50,X,0.135747,X,X,X,X,X,X,6,26,4420
States,New Jersey,2014,50,X,2.25696,X,X,X,X,X,X,231,25,10235
States,New Mexico,2014,50,X,2.14827,X,X,X,X,X,X,255,26,11870
States,New York,2014,50,X,1.64571,X,X,X,X,X,X,267,153,16224
States,North Carolina,2014,50,X,2.99005,X,X,X,X,X,X,502,54,16789
States,North Dakota,2014,50,X,2.08184,X,X,X,X,X,X,29,9,1393
States,Ohio,2014,50,X,1.97942,X,X,X,X,X,X,354,58,17884
States,Oklahoma,2014,50,X,5.70992,X,X,X,X,X,X,224,18,3923
States,Oregon,2014,50,X,0.958827,X,X,X,X,X,X,34,17,3546
States,Pennsylvania,2014,50,X,2.75217,X,X,X,X,X,X,424,45,15406
States,Rhode Island,2014,50,X,0.492832,X,X,X,X,X,X,33,20,6696
States,South Carolina,2014,50,X,1.56376,X,X,X,X,X,X,97,14,6203
States,South Dakota,2014,50,X,1.4311,X,X,X,X,X,X,81,24,5660
States,Tennessee,2014,50,X,3.20519,X,X,X,X,X,X,341,51,10639
States,Texas,2014,50,X,8.96964,X,X,X,X,X,X,2414,101,26913
States,Utah,2014,50,X,3.37139,X,X,X,X,X,X,632,42,18746
States,Vermont,2014,50,X,2.01527,X,X,X,X,X,X,66,13,3275
States,Virginia,2014,50,X,3.42276,X,X,X,X,X,X,2868,123,83792
States,Washington,2014,50,X,1.26887,X,X,X,X,X,X,58,36,4571
States,West Virginia,2014,50,X,2.04464,X,X,X,X,X,X,349,45,17069
States,Wisconsin,2014,50,X,4.12929,X,X,X,X,X,X,313,30,7580
States,Wyoming,2014,50,X,1.64936,X,X,X,X,X,X,108,26,6548
States,Alabama,2014,51,X,15.3305,X,X,X,X,X,X,1830,27,11937
States,Alaska,2014,51,X,2.63425,X,X,X,X,X,X,26,6,987
States,Arizona,2014,51,X,1.70901,X,X,X,X,X,X,446,60,26097
States,Arkansas,2014,51,X,8.46911,X,X,X,X,X,X,525,19,6199
States,California,2014,51,X,2.90369,X,X,X,X,X,X,1171,152,40328
States,Colorado,2014,51,X,1.79181,X,X,X,X,X,X,63,6,3516
States,Connecticut,2014,51,X,1.54565,X,X,X,X,X,X,43,15,2782
States,Delaware,2014,51,X,0.660793,X,X,X,X,X,X,12,7,1816
States,District of Columbia,2014,51,X,12.9854,X,X,X,X,X,X,204,2,1571
States,Georgia,2014,51,X,6.2816,X,X,X,X,X,X,1615,35,25710
States,Hawaii,2014,51,X,6.84982,X,X,X,X,X,X,187,21,2730
States,Idaho,2014,51,X,4.98096,X,X,X,X,X,X,157,9,3152
States,Illinois,2014,51,X,5.97552,X,X,X,X,X,X,3569,98,59727
States,Indiana,2014,51,X,7.04394,X,X,X,X,X,X,590,36,8376
States,Iowa,2014,51,X,0.810738,X,X,X,X,X,X,302,17,37250
States,Kansas,2014,51,X,8.10231,X,X,X,X,X,X,529,29,6529
States,Kentucky,2014,51,X,2.98465,X,X,X,X,X,X,737,20,24693
States,Louisiana,2014,51,X,6.9655,X,X,X,X,X,X,3212,77,46113
States,Maine,2014,51,X,1.29393,X,X,X,X,X,X,74,31,5719
States,Maryland,2014,51,X,3.41734,X,X,X,X,X,X,438,24,12817
States,Massachusetts,2014,51,X,1.43959,X,X,X,X,X,X,392,49,27230
States,Michigan,2014,51,X,2.88557,X,X,X,X,X,X,464,52,16080
States,Minnesota,2014,51,X,5.72078,X,X,X,X,X,X,302,15,5279
States,Mississippi,2014,51,X,10.328,X,X,X,X,X,X,2226,53,21553
States,Missouri,2014,51,X,6.14749,X,X,X,X,X,X,461,22,7499
States,Montana,2014,51,X,0.542373,X,X,X,X,X,X,16,11,2950
States,Nebraska,2014,51,X,2.57791,X,X,X,X,X,X,67,15,2599
States,Nevada,2014,51,X,1.80069,X,X,X,X,X,X,234,31,12995
States,New Hampshire,2014,51,X,0.282978,X,X,X,X,X,X,13,26,4594
States,New Jersey,2014,51,X,3.31837,X,X,X,X,X,X,340,26,10246
States,New Mexico,2014,51,X,3.79691,X,X,X,X,X,X,430,25,11325
States,New York,2014,51,X,2.65033,X,X,X,X,X,X,398,149,15017
States,North Carolina,2014,51,X,4.59095,X,X,X,X,X,X,688,52,14986
States,North Dakota,2014,51,X,3.67347,X,X,X,X,X,X,45,7,1225
States,Ohio,2014,51,X,3.35649,X,X,X,X,X,X,546,54,16267
States,Oklahoma,2014,51,X,4.44392,X,X,X,X,X,X,189,17,4253
States,Oregon,2014,51,X,0.8,X,X,X,X,X,X,25,17,3125
States,Pennsylvania,2014,51,X,4.4293,X,X,X,X,X,X,676,45,15262
States,Rhode Island,2014,51,X,0.483695,X,X,X,X,X,X,31,20,6409
States,South Carolina,2014,51,X,4.57035,X,X,X,X,X,X,242,12,5295
States,South Dakota,2014,51,X,1.84594,X,X,X,X,X,X,104,24,5634
States,Tennessee,2014,51,X,4.54309,X,X,X,X,X,X,349,47,7682
States,Texas,2014,51,X,12.9375,X,X,X,X,X,X,2595,83,20058
States,Utah,2014,51,X,4.09467,X,X,X,X,X,X,763,41,18634
States,Vermont,2014,51,X,2.18712,X,X,X,X,X,X,72,12,3292
States,Virginia,2014,51,X,5.44911,X,X,X,X,X,X,4704,124,86326
States,Washington,2014,51,X,2.01157,X,X,X,X,X,X,80,35,3977
States,West Virginia,2014,51,X,4.00363,X,X,X,X,X,X,661,45,16510
States,Wisconsin,2014,51,X,5.76586,X,X,X,X,X,X,428,29,7423
States,Wyoming,2014,51,X,2.23061,X,X,X,X,X,X,136,24,6097
States,Alabama,2014,52,X,19.4177,X,X,X,X,X,X,1714,24,8827
States,Alaska,2014,52,X,2.34542,X,X,X,X,X,X,22,6,938
States,Arizona,2014,52,X,2.13564,X,X,X,X,X,X,313,58,14656
States,Arkansas,2014,52,X,10.5263,X,X,X,X,X,X,336,19,3192
States,California,2014,52,X,4.47729,X,X,X,X,X,X,1048,151,23407
States,Colorado,2014,52,X,3.23077,X,X,X,X,X,X,105,5,3250
States,Connecticut,2014,52,X,2.05696,X,X,X,X,X,X,65,18,3160
States,Delaware,2014,52,X,1.16183,X,X,X,X,X,X,14,7,1205
States,District of Columbia,2014,52,X,13.6364,X,X,X,X,X,X,108,2,792
States,Georgia,2014,52,X,7.81293,X,X,X,X,X,X,1719,35,22002
States,Hawaii,2014,52,X,10.3704,X,X,X,X,X,X,210,21,2025
States,Idaho,2014,52,X,6.49795,X,X,X,X,X,X,190,9,2924
States,Illinois,2014,52,X,5.59515,X,X,X,X,X,X,2308,90,41250
States,Indiana,2014,52,X,8.96499,X,X,X,X,X,X,466,37,5198
States,Iowa,2014,52,X,0.92394,X,X,X,X,X,X,224,16,24244
States,Kansas,2014,52,X,8.62753,X,X,X,X,X,X,413,32,4787
States,Kentucky,2014,52,X,3.28006,X,X,X,X,X,X,665,18,20274
States,Louisiana,2014,52,X,7.28398,X,X,X,X,X,X,3473,76,47680
States,Maine,2014,52,X,1.90583,X,X,X,X,X,X,68,30,3568
States,Maryland,2014,52,X,4.59902,X,X,X,X,X,X,320,21,6958
States,Massachusetts,2014,52,X,2.27933,X,X,X,X,X,X,400,46,17549
States,Michigan,2014,52,X,4.93178,X,X,X,X,X,X,553,53,11213
States,Minnesota,2014,52,X,7.85111,X,X,X,X,X,X,251,16,3197
States,Mississippi,2014,52,X,11.5581,X,X,X,X,X,X,2359,53,20410
States,Missouri,2014,52,X,8.54034,X,X,X,X,X,X,471,22,5515
States,Montana,2014,52,X,1.47992,X,X,X,X,X,X,28,11,1892
States,Nebraska,2014,52,X,4.92802,X,X,X,X,X,X,89,16,1806
States,Nevada,2014,52,X,3.27054,X,X,X,X,X,X,342,30,10457
States,New Hampshire,2014,52,X,0.255195,X,X,X,X,X,X,7,24,2743
States,New Jersey,2014,52,X,4.33593,X,X,X,X,X,X,301,26,6942
States,New Mexico,2014,52,X,6.65274,X,X,X,X,X,X,637,24,9575
States,New York,2014,52,X,6.18794,X,X,X,X,X,X,592,150,9567
States,North Carolina,2014,52,X,8.65161,X,X,X,X,X,X,632,50,7305
States,North Dakota,2014,52,X,4.29799,X,X,X,X,X,X,60,10,1396
States,Ohio,2014,52,X,6.96472,X,X,X,X,X,X,835,53,11989
States,Oklahoma,2014,52,X,4.94555,X,X,X,X,X,X,109,18,2204
States,Oregon,2014,52,X,1.24159,X,X,X,X,X,X,24,17,1933
States,Pennsylvania,2014,52,X,7.0306,X,X,X,X,X,X,756,45,10753
States,Rhode Island,2014,52,X,1.39454,X,X,X,X,X,X,48,19,3442
States,South Carolina,2014,52,X,6.88426,X,X,X,X,X,X,251,11,3646
States,South Dakota,2014,52,X,3.01887,X,X,X,X,X,X,120,24,3975
States,Tennessee,2014,52,X,8.03229,X,X,X,X,X,X,398,48,4955
States,Texas,2014,52,X,7.69326,X,X,X,X,X,X,1242,73,16144
States,Utah,2014,52,X,5.92433,X,X,X,X,X,X,963,41,16255
States,Vermont,2014,52,X,2.79379,X,X,X,X,X,X,63,13,2255
States,Virginia,2014,52,X,9.87439,X,X,X,X,X,X,9716,124,98396
States,Washington,2014,52,X,2.50667,X,X,X,X,X,X,47,36,1875
States,West Virginia,2014,52,X,6.77623,X,X,X,X,X,X,870,42,12839
States,Wisconsin,2014,52,X,7.27175,X,X,X,X,X,X,270,28,3713
States,Wyoming,2014,52,X,2.61481,X,X,X,X,X,X,119,25,4551
States,Alabama,2014,53,X,11.2212,X,X,X,X,X,X,1008,24,8983
States,Alaska,2014,53,X,2.36626,X,X,X,X,X,X,23,6,972
States,Arizona,2014,53,X,2.65764,X,X,X,X,X,X,424,59,15954
States,Arkansas,2014,53,X,5.00131,X,X,X,X,X,X,191,19,3819
States,California,2014,53,X,4.77128,X,X,X,X,X,X,1284,152,26911
States,Colorado,2014,53,X,4.69657,X,X,X,X,X,X,89,4,1895
States,Connecticut,2014,53,X,1.73913,X,X,X,X,X,X,34,15,1955
States,Delaware,2014,53,X,1.65687,X,X,X,X,X,X,31,9,1871
States,District of Columbia,2014,53,X,14.8148,X,X,X,X,X,X,68,2,459
States,Georgia,2014,53,X,2.36888,X,X,X,X,X,X,570,36,24062
States,Hawaii,2014,53,X,13.8313,X,X,X,X,X,X,287,20,2075
States,Idaho,2014,53,X,7.98092,X,X,X,X,X,X,251,10,3145
States,Illinois,2014,53,X,4.32647,X,X,X,X,X,X,2035,95,47036
States,Indiana,2014,53,X,5.2339,X,X,X,X,X,X,273,37,5216
States,Iowa,2014,53,X,0.787931,X,X,X,X,X,X,211,16,26779
States,Kansas,2014,53,X,8.78582,X,X,X,X,X,X,466,32,5304
States,Kentucky,2014,53,X,3.45241,X,X,X,X,X,X,663,19,19204
States,Louisiana,2014,53,X,6.61988,X,X,X,X,X,X,3122,76,47161
States,Maine,2014,53,X,1.93678,X,X,X,X,X,X,87,30,4492
States,Maryland,2014,53,X,5.94148,X,X,X,X,X,X,467,22,7860
States,Massachusetts,2014,53,X,2.01187,X,X,X,X,X,X,383,46,19037
States,Michigan,2014,53,X,4.09173,X,X,X,X,X,X,455,52,11120
States,Minnesota,2014,53,X,5.72185,X,X,X,X,X,X,216,15,3775
States,Mississippi,2014,53,X,8.09211,X,X,X,X,X,X,1641,53,20279
States,Missouri,2014,53,X,7.63245,X,X,X,X,X,X,461,23,6040
States,Montana,2014,53,X,0.98668,X,X,X,X,X,X,20,11,2027
States,Nebraska,2014,53,X,3.54312,X,X,X,X,X,X,76,16,2145
States,Nevada,2014,53,X,4.10995,X,X,X,X,X,X,462,29,11241
States,New Hampshire,2014,53,X,0.721709,X,X,X,X,X,X,25,26,3464
States,New Jersey,2014,53,X,3.75445,X,X,X,X,X,X,274,26,7298
States,New Mexico,2014,53,X,5.62144,X,X,X,X,X,X,583,25,10371
States,New York,2014,53,X,4.54991,X,X,X,X,X,X,418,147,9187
States,North Carolina,2014,53,X,7.65419,X,X,X,X,X,X,695,50,9080
States,North Dakota,2014,53,X,4.04858,X,X,X,X,X,X,60,9,1482
States,Ohio,2014,53,X,4.96567,X,X,X,X,X,X,593,51,11942
States,Oklahoma,2014,53,X,6.69665,X,X,X,X,X,X,134,17,2001
States,Oregon,2014,53,X,1.39123,X,X,X,X,X,X,33,16,2372
States,Pennsylvania,2014,53,X,6.34131,X,X,X,X,X,X,625,43,9856
States,Rhode Island,2014,53,X,1.21335,X,X,X,X,X,X,48,20,3956
States,South Carolina,2014,53,X,5.4304,X,X,X,X,X,X,229,14,4217
States,South Dakota,2014,53,X,2.82456,X,X,X,X,X,X,161,25,5700
States,Tennessee,2014,53,X,6.78288,X,X,X,X,X,X,428,51,6310
States,Texas,2014,53,X,11.3225,X,X,X,X,X,X,1684,80,14873
States,Utah,2014,53,X,5.81484,X,X,X,X,X,X,1064,41,18298
States,Vermont,2014,53,X,5.03401,X,X,X,X,X,X,111,12,2205
States,Virginia,2014,53,X,8.66942,X,X,X,X,X,X,8577,124,98934
States,Washington,2014,53,X,3.17919,X,X,X,X,X,X,44,36,1384
States,West Virginia,2014,53,X,7.37364,X,X,X,X,X,X,1116,48,15135
States,Wisconsin,2014,53,X,5.48373,X,X,X,X,X,X,246,28,4486
States,Wyoming,2014,53,X,3.15126,X,X,X,X,X,X,150,25,4760
States,Alabama,2015,1,X,5.42916,X,X,X,X,X,X,525,23,9670
States,Alaska,2015,1,X,0.975177,X,X,X,X,X,X,11,8,1128
States,Arizona,2015,1,X,2.65774,X,X,X,X,X,X,639,60,24043
States,Arkansas,2015,1,X,5.29005,X,X,X,X,X,X,321,19,6068
States,California,2015,1,X,3.99683,X,X,X,X,X,X,1865,157,46662
States,Colorado,2015,1,X,3.56194,X,X,X,X,X,X,134,6,3762
States,Connecticut,2015,1,X,2.2769,X,X,X,X,X,X,62,16,2723
States,Delaware,2015,1,X,1.35514,X,X,X,X,X,X,29,9,2140
States,District of Columbia,2015,1,X,12.6485,X,X,X,X,X,X,181,2,1431
States,Georgia,2015,1,X,3.11618,X,X,X,X,X,X,762,34,24453
States,Hawaii,2015,1,X,11.99,X,X,X,X,X,X,335,19,2794
States,Idaho,2015,1,X,5.63751,X,X,X,X,X,X,214,10,3796
States,Illinois,2015,1,X,3.07323,X,X,X,X,X,X,1397,93,45457
States,Indiana,2015,1,X,3.40893,X,X,X,X,X,X,239,36,7011
States,Iowa,2015,1,X,4.01544,X,X,X,X,X,X,104,12,2590
States,Kansas,2015,1,X,6.33073,X,X,X,X,X,X,397,31,6271
